개방서비스명,상세영업상태명,주소,대분류,중분류,사업장명,업태구분명,좌표정보(x),좌표정보(y)
유흥주점영업,영업,충청남도 천안시 서북구 봉정로 90 (성정동),충청남도,천안시,황진이노래,룸살롱,212515.7273,367639.4681
유흥주점영업,영업,충청남도 천안시 서북구 봉정로 90 (성정동),충청남도,천안시,따봉,룸살롱,212515.7273,367639.4681
유흥주점영업,영업,"충청남도 천안시 서북구 봉정로 92, 지하1층 (성정동)",충청남도,천안시,클럽겐죠,룸살롱,212518.3654,367651.3484
유흥주점영업,영업,충청남도 천안시 서북구 봉정로 95 (성정동),충청남도,천안시,방석집,룸살롱,212481.3213,367716.4507
유흥주점영업,영업,충청남도 천안시 서북구 봉정로 97-1 (성정동),충청남도,천안시,하이힐,룸살롱,212477.8455,367731.7531
단란주점영업,영업,충청남도 천안시 서북구 불당21로 67-21 (불당동),충청남도,천안시,이비자노래타운,단란주점,209565.61,368134.1586
단란주점영업,영업,"충청남도 천안시 서북구 불당33길 15, 3층 301호 (불당동)",충청남도,천안시,소풍7080라이브,단란주점,209528.4582,367805.6067
단란주점영업,영업,"충청남도 천안시 서북구 불당33길 19, 3층 301호 (불당동)",충청남도,천안시,퀸스애비뉴신불당점,단란주점,209541.1256,367857.9062
유흥주점영업,영업,"충청남도 천안시 서북구 불당33길 31, 2층 (불당동)",충청남도,천안시,궁노래존,룸살롱,209512.1371,367864.9903
단란주점영업,영업,"충청남도 천안시 서북구 불당33길 41, 4층 401호 (불당동)",충청남도,천안시,큐노래타운,단란주점,209490.346,367776.562
유흥주점영업,영업,"충청남도 천안시 서북구 불당33길 45, 더테라스 불당동동 3층 301호 (불당동)",충청남도,천안시,뉴스타노래타운,룸살롱,209483.8031,367749.7949
유흥주점영업,영업,"충청남도 천안시 서북구 불당33길 47, 2층 (불당동)",충청남도,천안시,썸퓨전노래,룸살롱,209476.6842,367720.2438
단란주점영업,영업,충청남도 천안시 서북구 서부3길 2 (성정동),충청남도,천안시,힐링단란주점,단란주점,212370.442,368597.094
단란주점영업,영업,"충청남도 천안시 서북구 서부역10길 37 (성정동,(지하1층))",충청남도,천안시,모이세노래클럽,단란주점,212615.8515,368011.8081
유흥주점영업,영업,"충청남도 천안시 서북구 서부역10길 37 (성정동,(지하1층))",충청남도,천안시,모이자유흥주점,룸살롱,212615.8515,368011.8081
유흥주점영업,영업,충청남도 천안시 서북구 성거읍 성거길 102,충청남도,천안시,브이아이피노래클럽,룸살롱,217942.4818,374785.0387
단란주점영업,영업,"충청남도 천안시 서북구 성거읍 성거길 107 (외4필지(65-4,66-5,66-6,66-8))",충청남도,천안시,마카오,단란주점,217925.8382,374853.1893
단란주점영업,영업,"충청남도 천안시 서북구 성거읍 성거길 154 (,2(지하1층))",충청남도,천안시,보스노래클럽,단란주점,218146.0446,375247.8672
단란주점영업,영업,충청남도 천안시 서북구 성거읍 수청1길 20-16 ((지하1층)),충청남도,천안시,대가노래클럽,단란주점,218092.9992,375267.7256
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원1길 14-7, 1층 (성정동)",충청남도,천안시,샤방샤방노래클럽,룸살롱,212418.3113,369507.942
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원1길 14-7, 1층 (성정동)",충청남도,천안시,땅콩노래바주점,룸살롱,212418.3113,369507.942
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원1길 16, 1층 (성정동)",충청남도,천안시,춘향이,룸살롱,212381.372,369538.7218
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원1길 16, 1층 (성정동)",충청남도,천안시,미인도,룸살롱,212381.372,369538.7218
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원1길 16, 1층 (성정동)",충청남도,천안시,리틀홍콩,룸살롱,212381.372,369538.7218
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원1길 16, 1층 (성정동)",충청남도,천안시,이루와,룸살롱,212381.372,369538.7218
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원1길 16, 1층 (성정동)",충청남도,천안시,드루와,룸살롱,212381.372,369538.7218
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원1길 16, 1층 (성정동)",충청남도,천안시,황후,룸살롱,212381.372,369538.7218
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원1길 18, 1층 (성정동)",충청남도,천안시,자두노래클럽,룸살롱,212383.6255,369562.8599
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원1길 18, 1층 (성정동)",충청남도,천안시,친오빠노래클럽,룸살롱,212383.6255,369562.8599
유흥주점영업,영업,충청남도 천안시 서북구 성정공원1길 21 (성정동),충청남도,천안시,스타나이트클럽,고고(디스코)클럽,212337.9077,369605.5899
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원1길 21 (성정동,외 2필지 1층)",충청남도,천안시,오빠노래클럽,룸살롱,212337.9077,369605.5899
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원1길 21, 1층 103호 (성정동)",충청남도,천안시,풀하우스노래주점,노래클럽,212336.225,369584.015
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원1길 22, 지하1층 (성정동)",충청남도,천안시,보스,룸살롱,212385.155,369579.495
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원1길 31 (성정동,3층)",충청남도,천안시,비키니,룸살롱,212352.1179,369688.5665
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원1길 31 (성정동,번지 2층)",충청남도,천안시,칸,룸살롱,212352.1179,369688.5665
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원1길 9-7 (성정동,외 1필지 리전프라자 404호)",충청남도,천안시,메이저,룸살롱,212280.27,369454.2752
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원1길 9-7 (성정동,외 1필지 리젠프라자 301호)",충청남도,천안시,비타민,룸살롱,212280.27,369454.2752
유흥주점영업,영업,충청남도 천안시 서북구 성정공원2길 14 (성정동),충청남도,천안시,알리바바,룸살롱,212696.2709,369456.3116
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원2길 14 (성정동,(5층))",충청남도,천안시,캐슬,룸살롱,212696.2709,369456.3116
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원2길 14, 2층 (성정동)",충청남도,천안시,하와이,스텐드바,212696.2709,369456.3116
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원2길 14, 태정프라자 6층 601호 (성정동)",충청남도,천안시,스타일클럽,룸살롱,212696.2709,369456.3116
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원2길 23, 1층 (성정동)",충청남도,천안시,37.5도,룸살롱,212667.3259,369579.5019
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원2길 23, 2층 (성정동)",충청남도,천안시,뉴37.5도,룸살롱,212667.3259,369579.5019
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원2길 23, 4층 (성정동)",충청남도,천안시,까치노래클럽,룸살롱,212667.3259,369579.5019
단란주점영업,영업,"충청남도 천안시 서북구 성정공원2길 23, 5층 (성정동)",충청남도,천안시,아라클럽,단란주점,212667.3259,369579.5019
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원3길 13, 1동 3,4층 (성정동)",충청남도,천안시,수궁,룸살롱,212643.7784,369460.9399
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원3길 21, 4층 (성정동)",충청남도,천안시,타냐,룸살롱,212719.7246,369454.0137
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원3길 23, 2층 201호 (성정동)",충청남도,천안시,더블유,룸살롱,212737.2697,369452.3877
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원3길 23, 301호 (성정동)",충청남도,천안시,벨라,룸살롱,212737.2697,369452.3877
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원3길 23, 4층 (성정동)",충청남도,천안시,색연필,룸살롱,212737.2697,369452.3877
유흥주점영업,영업,충청남도 천안시 서북구 성정공원3길 8 (성정동),충청남도,천안시,부엉이,룸살롱,212585.2451,369425.8202
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원3길 9 (성정동,(2층))",충청남도,천안시,신세계,룸살롱,212609.5198,369464.0945
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원4길 13 (성정동,(2층))",충청남도,천안시,포럼,룸살롱,212642.0316,369537.7506
유흥주점영업,영업,충청남도 천안시 서북구 성정공원4길 14 (성정동),충청남도,천안시,뉴욕,룸살롱,212636.1843,369495.5237
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원4길 19 (성정동, 지하1층)",충청남도,천안시,123룸클럽,룸살롱,212701.8425,369531.6767
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원4길 19 (성정동, 지하1층)",충청남도,천안시,세븐,룸살롱,212701.8425,369531.6767
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원4길 19, 1층 (성정동)",충청남도,천안시,황금룸클럽,룸살롱,212701.8425,369531.6767
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원4길 19, 2층 (성정동)",충청남도,천안시,연노래클럽,룸살롱,212701.8425,369531.6767
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원4길 23, 2층 (성정동)",충청남도,천안시,라스트,기타,212755.314,369526.5896
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원4길 26, 지하1층 (성정동)",충청남도,천안시,나인,룸살롱,212756.955,369484.465
유흥주점영업,영업,충청남도 천안시 서북구 성정공원5로 10-13 (성정동),충청남도,천안시,다준다노래주점,룸살롱,212293.4616,369486.0572
유흥주점영업,영업,충청남도 천안시 서북구 성정공원5로 10-13 (성정동),충청남도,천안시,어우동노래클럽,룸살롱,212293.4616,369486.0572
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원5로 10-13 (성정동,외 1필지 세화프라자 106,109호)",충청남도,천안시,킹카노래클럽,룸살롱,212293.4616,369486.0572
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원5로 10-13 (성정동,외 1필지 세화프라자 114호)",충청남도,천안시,땡벌노래클럽,룸살롱,212293.4616,369486.0572
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원5로 10-13, 1동 111호 (성정동)",충청남도,천안시,샾노래클럽,룸살롱,212293.4616,369486.0572
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원5로 10-13, 1동 203호 (성정동, 세화프라자)",충청남도,천안시,보이스,룸살롱,212293.4616,369486.0572
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원5로 10-13, 세화프라자 1동 3층 303호 (성정동)",충청남도,천안시,호정,노래클럽,212295.4775,369510.105
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원5로 10-5, 2층 (성정동)",충청남도,천안시,브릭,기타,212302.454,369587.4525
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원5로 10-9 (성정동,외 2필지 1동 101호(1층))",충청남도,천안시,스타킹노래클럽,룸살롱,212318.7506,369535.4863
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원5로 10-9 (성정동,외 2필지 1동 102호(1층))",충청남도,천안시,뉴오빠노래클럽,룸살롱,212318.7506,369535.4863
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원5로 10-9 (성정동,외 2필지 1동 103호(1층))",충청남도,천안시,구미호노래클럽,룸살롱,212318.7506,369535.4863
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원5로 10-9 (성정동,외 2필지 1동 104호(1층))",충청남도,천안시,주몽노래클럽,룸살롱,212318.7506,369535.4863
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원5로 10-9 (성정동,외 2필지 1동 105호(1층))",충청남도,천안시,동경,룸살롱,212318.7506,369535.4863
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원5로 10-9 (성정동,외 2필지 1동 106호(1층))",충청남도,천안시,도쿄,룸살롱,212318.7506,369535.4863
유흥주점영업,영업,"충청남도 천안시 서북구 성정공원5로 10-9 (성정동,외 2필지 1동 107호(1층))",충청남도,천안시,투썸노래클럽,룸살롱,212318.7506,369535.4863
